year,month,weekofyear,epidemic,total_cases,epidemic_duration,bc_total_cases,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm
1992,9,37,0,65.0,0,6.19891560802,0.00736386146101,-0.066464,0.1236629,0.0961714,298.955,298.96,295.915864662,301.473684211,297.24,36.004,78.8642857143,32.315,17.3308270677,-0.37428571429,639.928571429,1.6,32.432,23.9,20.1
1992,9,38,1,74.0,1,6.47520315717,0.00550700690761,-0.096926664,0.1236629,0.0961714,299.045357143,299.021428571,296.015338346,301.478947368,297.6,34.096,79.2042857143,32.315,17.425112782,-0.37428571429,641.085714286,1.6,32.456,23.9,20.1
1992,9,39,0,70.0,0,6.35602459533,0.00535740211956,-0.096926664,0.1236629,0.0961714,299.132142857,299.152857143,296.120902256,301.531578947,297.64,34.096,79.3342857143,32.315,17.5337593985,-0.37428571429,641.828571429,1.6,32.524,23.9,20.1
1992,9,40,0,61.0,0,6.06591038179,0.00536689547686,-0.096926664,0.1236629,0.0961714,299.218571429,299.224285714,296.14,301.6,297.64,34.0,79.5257142857,32.315,17.5533082707,-0.37428571429,643.128571429,1.6,32.544,23.9,23.1
1992,10,41,0,53.0,0,5.77681940851,0.00544552989106,-0.096926664,0.1236629,0.0961714,299.243571428,299.281428571,296.144736842,301.673684211,297.64,33.26,79.7371428571,29.41,17.5566917293,-0.37428571429,644.642857143,1.75714285714,32.676,23.9,23.1
1992,10,42,1,76.0,1,6.53281850815,0.00959400543646,-0.096926664,0.1236629,0.0961714,299.3425,299.374285714,296.111578947,301.757894737,297.7,31.12,79.5257142857,25.4,17.5205263158,-0.37428571429,647.014285714,1.75714285714,32.74,23.9,23.1
1992,10,43,0,61.0,0,6.06591038179,0.00983514262917,-0.154266666,0.1236629,0.0961714,299.510714286,299.447142857,296.08481203,301.815789474,297.74,28.18,79.3342857143,25.4,17.4928571429,-0.37428571429,648.228571428,1.75714285714,32.696,23.9,19.6
1992,10,44,0,57.0,0,5.92553543464,0.00982681489583,-0.154266666,0.1236629,0.0762,299.524642857,299.51,296.072330827,301.884210526,297.7,28.18,79.2042857143,29.41,17.4826315789,-0.37428571429,649.042857143,1.75714285714,32.672,23.9,17.6
1992,11,45,0,44.0,0,5.4051059519,0.00980065795208,-0.096926664,0.1236629,0.1304714,299.524642857,299.51,296.06631579,301.868421053,297.7,28.42,79.2042857143,29.41,17.4785714286,-0.422857142858,650.0,1.75714285714,32.76,23.9,17.6
1992,11,46,0,34.0,0,4.91010349793,0.00978718067708,-0.096926664,0.1236629,0.1304714,299.3425,299.374285714,296.003082707,301.821052632,297.64,28.42,79.0128571429,29.41,17.4161654135,-0.37428571429,650.042857143,1.75714285714,32.716,23.9,20.6
1992,11,47,0,47.0,0,5.53543810846,0.00983623057292,-0.100839998,0.1236629,0.1304714,299.243571428,299.281428571,295.921729323,301.736842105,297.6,28.42,79.0128571429,33.88,17.3371428571,-0.382857142858,648.528571428,1.75714285714,32.692,23.9,20.6
1992,11,48,1,60.0,4,6.03154236236,0.00982887382276,-0.100839998,0.1236629,0.1304714,299.235,299.212857143,295.92112782,301.7,297.48,28.42,79.0128571429,33.88,17.3423308271,-0.382857142858,647.642857143,1.7,32.736,23.6,20.6
1992,12,49,1,60.0,4,6.03154236236,0.00974787909418,-0.100839998,0.1236629,0.1304714,299.235,299.212857143,295.888345865,301.673684211,297.16,30.592,79.2042857143,33.88,17.3123308271,-0.377142857142,645.785714286,1.7,32.668,23.3,23.1
1992,12,50,1,53.0,4,5.77681940851,0.00987434449737,-0.100839998,0.1236629,0.1304714,299.085,299.031428571,295.830676692,301.657894737,297.16,28.42,79.0128571429,33.88,17.254962406,-0.377142857142,643.471428571,1.7,32.6,23.3,23.1
1992,12,51,1,36.0,4,5.01788505208,0.00998492077549,-0.100839998,0.1236629,0.15367146,298.811071428,298.811428571,295.708045113,301.615789474,297.0,26.62,78.91,31.58,17.1341353383,-0.377142857142,641.428571428,1.84285714285,32.576,23.3,24.35
1992,12,52,0,31.0,0,4.73822543488,0.0109523339757,-0.100839998,0.1236629,0.15367146,298.681785714,298.627142857,295.53924812,301.5,296.94,24.976,78.8642857143,22.22,16.9714285714,-0.294285714288,639.714285714,1.9,32.42,23.3,20.6
1993,1,53,0,30.0,0,4.67789181393,0.0118686588819,-0.100839998,0.1236629,0.15367146,298.511071428,298.524285714,295.359548872,301.352631579,296.72,24.484,78.3114285714,21.025,16.7989473684,-0.294285714288,638.071428571,1.9,32.284,23.3,16.4
1993,1,1,0,32.0,0,4.79698068315,0.0121400351326,-0.100839998,0.1236629,0.15367146,298.372142857,298.374285714,295.259172932,301.205263158,296.48,24.484,78.3114285714,21.025,16.6969172932,-0.294285714288,635.971428571,1.9,32.24,23.3,16.4
1993,1,2,0,28.0,0,4.55209106478,0.0116535866449,-0.100839998,0.1236629,0.15367146,298.3,297.844285714,295.095639098,301.057894737,296.28,24.484,77.8757142857,15.565,16.5339097744,-0.294285714288,632.4,1.9,32.104,23.05,21.05
1993,1,3,0,33.0,0,4.85424629188,0.0120171764598,-0.100839998,0.1236629,0.15367146,297.671785714,297.581428572,294.945037594,300.915789474,296.2,23.8,77.8342857143,6.09,16.3832330827,-0.294285714288,629.585714286,1.9,32.016,22.5,21.05
1993,1,4,0,33.0,0,4.85424629188,0.0119141180161,-0.100839998,0.1236629,0.15367146,297.417857142,297.43,294.772932331,300.757894737,296.14,23.0,77.8342857143,0.0,16.2130075188,-0.33428571429,625.771428571,2.28571428571,31.904,22.2,21.05
1993,2,5,0,35.0,0,4.96462687482,0.0115346798499,-0.100839998,0.1236629,0.15367146,297.417857142,297.43,294.654586466,300.705263158,296.1,23.8,77.8342857143,0.0,16.0920300752,-0.38285714286,624.171428571,2.28571428571,31.904,22.2,19.35
1993,2,6,0,22.0,0,4.12432906675,0.0126726895867,-0.100839998,0.1123096,0.15367146,297.348928571,297.35,294.483082707,300.568421053,296.1,23.8,77.8342857143,0.0,15.9226315789,-0.38285714286,620.871428571,2.28571428571,31.748,22.2,19.35
1993,2,7,0,13.0,0,3.25265237605,0.0126608236243,-0.100839998,0.1123096,0.15367146,297.348928571,297.35,294.320902256,300.4,296.1,23.8,77.1442857143,0.0,15.7571428571,-0.33428571429,619.114285714,2.28571428571,31.728,21.95,12.3
1993,2,8,0,13.0,0,3.25265237605,0.0126476874226,-0.100839998,0.1123096,0.15367146,297.2125,297.345714286,294.131879699,300.268421053,295.8,23.0,76.9842857143,0.0,15.5739097744,-0.33428571429,616.671428571,2.28571428571,31.64,21.7,9.4
1993,3,9,0,21.0,0,4.04391075552,0.0128234549057,-0.100839998,0.1123096,0.15367146,297.172857143,297.282857143,293.935338346,300.168421053,295.54,21.68,76.7571428571,0.0,15.3870676692,-0.33428571429,614.685714286,2.28571428571,31.552,21.7,8.0
1993,3,10,0,17.0,0,3.68691052064,0.0126760541278,-0.080133336,0.1123096,0.15367146,297.053928571,297.174285715,293.670601504,299.989473684,295.32,20.592,76.7571428571,0.0,15.1415789474,-0.33428571429,611.614285714,2.28571428571,31.416,21.7,6.05
1993,3,11,0,11.0,0,2.99254572332,0.0130312364721,-0.150573334,0.1123096,0.15367146,297.053928571,297.174285715,293.534962406,299.931578947,295.32,17.258,76.7571428571,0.0,15.0012781955,-0.33428571429,609.657142857,2.37142857143,31.436,21.4,5.5
1993,3,12,0,8.0,0,2.51767802376,0.0128452201948,-0.150573334,0.1123096,0.15367146,297.053928571,297.174285715,293.437518797,299.873684211,295.32,13.78,76.7571428571,0.0,14.9048120301,-0.38285714286,606.642857143,2.37142857143,31.348,21.1,5.5
1993,4,13,0,8.0,0,2.51767802376,0.0127717828442,-0.150573334,0.1123096,0.15367146,297.053928571,297.174285715,293.393308271,299.810526316,295.32,13.78,76.7571428571,0.0,14.8591729323,-0.425714285716,604.871428571,2.37142857143,31.26,21.1,5.5
1993,4,14,0,6.0,0,2.11128680899,0.00815748930218,-0.150573334,0.1046857,0.15367146,297.053928571,297.174285715,293.272857143,299.757894737,295.32,13.72,76.7571428571,0.0,14.7346616541,-0.50285714286,603.4,2.37142857143,31.24,21.1,5.05
1993,4,15,0,6.0,0,2.11128680899,0.00680516125219,-0.080133336,0.1046857,0.15367146,297.053928571,297.174285715,293.21037594,299.731578947,295.32,13.72,76.7571428571,0.0,14.672631579,-0.425714285716,602.085714286,2.37142857143,31.26,21.1,5.05
1993,4,16,0,7.0,0,2.32645072819,0.00672934685815,-0.080133336,0.1046857,0.15367146,297.053928571,297.174285715,293.18,299.710526316,294.9,13.72,76.7571428571,0.0,14.6444360902,-0.425714285716,600.414285714,2.37142857143,31.172,21.1,5.05
1993,4,17,1,12.0,2,3.12705663975,0.00693208349484,-0.080133336,0.1046857,0.15367146,297.053928571,297.174285715,293.251879699,299.694736842,294.9,13.72,76.7571428571,0.0,14.7152631579,-0.485714285716,601.214285714,2.37142857143,31.152,21.1,5.05
1993,5,18,1,17.0,2,3.68691052064,0.00689061122485,-0.080133336,0.1046857,0.15367146,297.093571428,297.174285715,293.381353383,299.747368421,294.9,13.72,76.7571428571,0.0,14.8381203008,-0.577142857144,600.757142857,2.37142857143,31.172,21.1,5.05
1993,5,19,0,10.0,0,2.84758250472,0.00660362939967,-0.054366666,0.1046857,0.15367146,297.093571428,297.174285715,293.489097744,299.815789474,294.9,13.72,76.7571428571,0.0,14.9403759399,-0.577142857144,600.6,2.47142857143,31.172,21.1,5.05
1993,5,20,0,10.0,0,2.84758250472,0.00692099070589,-0.054366666,0.11681667,0.15367146,297.095714286,297.174285715,293.550902256,299.910526316,294.9,14.26,76.8485714286,3.745,15.0107518797,-0.577142857144,601.914285714,2.47142857143,31.216,21.1,5.05
1993,5,21,1,18.0,2,3.78215378518,0.00714993778132,-0.054366666,0.11681667,0.15367146,297.095714286,297.174285715,293.74075188,300.047368421,294.9,14.26,76.9842857143,3.745,15.2064661654,-0.577142857144,604.171428571,2.47142857143,31.328,21.1,6.95
1993,6,22,1,19.0,2,3.87314453657,0.00705198907462,-0.05597,0.11681667,0.15367146,297.387142857,297.322857143,293.918421053,300.147368421,294.9,14.26,76.9842857143,8.585,15.3886466165,-0.577142857144,605.9,2.58571428572,31.328,21.1,10.05
1993,6,23,0,12.0,0,3.12705663975,0.00672271251442,-0.05597,0.11681667,0.1292833,297.387142857,297.322857143,294.136165414,300.336842105,294.9,17.8,76.9842857143,7.985,15.6088721805,-0.577142857144,609.885714286,2.58571428572,31.416,21.4,10.05
1993,6,24,1,22.0,1,4.12432906675,0.0063302239099,-0.05597,0.11681667,0.1292833,297.542857143,297.534285714,294.226165414,300.368421053,295.32,20.242,77.7842857143,9.08,15.6971428571,-0.577142857144,611.742857143,2.58571428572,31.528,21.95,12.25
1993,6,25,0,12.0,0,3.12705663975,0.00601047243231,-0.05597,0.11681667,0.1292833,297.542857143,297.534285714,294.406315789,300.478947368,295.32,20.242,77.7842857143,12.26,15.8722556391,-0.577142857144,614.585714286,2.58571428572,31.684,22.2,15.55
1993,7,26,0,21.0,0,4.04391075552,0.00592727393066,-0.05597,0.11681667,0.1292833,297.607142857,297.68,294.573007519,300.584210526,295.58,22.028,77.7842857143,12.26,16.0390977444,-0.577142857144,618.571428572,2.6,31.772,22.2,15.0
1993,7,27,0,18.0,0,3.78215378518,0.00468950226531,-0.056373334,0.11681667,0.1292833,297.69,297.712857143,294.76924812,300.663157895,295.78,25.78,77.7842857143,17.29,16.227518797,-0.78,622.414285715,2.6,31.952,22.2,19.65
1993,7,28,0,16.0,0,3.58694734878,0.00458471790148,-0.056373334,0.11681667,0.1292833,297.773214286,297.802857143,294.987368421,300.778947368,295.98,31.58,78.5642857143,17.29,16.4362406015,-0.577142857144,623.628571429,2.6,32.04,22.2,24.65
1993,7,29,0,16.0,0,3.58694734878,0.0074484015392,-0.055863336,0.11681667,0.1292833,297.8125,297.802857143,295.259172932,300.942105263,296.14,32.34,78.9614285714,17.29,16.6854135338,-0.577142857144,626.7,2.6,32.216,22.2,24.65
1993,7,30,0,22.0,0,4.12432906675,0.00735285624276,-0.072469334,0.11681667,0.1292833,298.047857143,297.935714286,295.411804511,300.989473684,296.14,38.14,79.15,25.195,16.8417293233,-0.577142857144,628.371428572,2.51428571428,32.236,22.2,30.2
1993,8,31,0,17.0,0,3.68691052064,0.00628018137889,-0.072469334,0.11681667,0.1292833,298.2625,298.074285714,295.603082707,301.105263158,296.28,38.14,80.6157142857,22.745,17.0353383459,-0.577142857144,631.7,2.51428571428,32.348,22.5,26.55
1993,8,32,0,25.0,0,4.34878061354,0.00638922568964,-0.072469334,0.11681667,0.1292833,298.594642857,298.388571429,295.747744361,301.242105263,296.6,38.14,80.7957142857,13.61,17.1821052632,-0.577142857144,635.157142858,2.51428571428,32.392,22.8,19.65
1993,8,33,0,23.0,0,4.20179817522,0.00638350341866,-0.087650664,0.11681667,0.1292833,298.664285714,298.704285714,295.893007519,301.357894737,296.94,38.14,81.0128571429,13.61,17.3289473684,-0.577142857144,639.671428572,2.51428571428,32.46,23.05,19.55
1993,8,34,0,12.0,0,3.12705663975,0.00616903216221,-0.087650664,0.11681667,0.1292833,298.929285714,298.798571428,296.020601504,301.463157895,297.12,36.18,81.1485714286,10.435,17.4561654135,-0.577142857144,641.714285715,2.51428571428,32.592,23.3,19.55
1993,9,35,0,25.0,0,4.34878061354,0.00617469707471,-0.091006666,0.11681667,0.1292833,299.1975,299.054285714,296.127669173,301.563157895,297.38,32.4,81.1485714286,10.435,17.5634586466,-0.56,644.228571429,2.51428571428,32.728,23.3,19.55
1993,9,36,0,28.0,0,4.55209106478,0.00588412461973,-0.090206664,0.11681667,0.1292833,299.268928571,299.264285714,296.176842105,301.678947368,297.5,32.4,81.1485714286,10.435,17.6142105263,-0.408571428572,645.771428572,2.01428571428,32.708,23.3,19.55
1993,9,37,0,27.0,0,4.48639941923,0.00611212107653,-0.090206664,0.11681667,0.1292833,299.403571428,299.31,296.23112782,301.773684211,297.54,32.4,81.1485714286,10.435,17.6692481203,-0.348571428572,647.171428572,2.01428571428,32.776,23.6,22.05
1993,9,38,0,18.0,0,3.78215378518,0.00677829063431,-0.090206664,0.11681667,0.1292833,299.532857143,299.424285715,296.316090226,301.878947368,297.64,32.4,81.0128571429,10.435,17.7579699248,-0.348571428572,648.257142857,2.01428571428,32.776,23.6,19.55
1993,10,39,0,23.0,0,4.20179817522,0.00765004385695,-0.090206664,0.11681667,0.1292833,299.571428571,299.547142857,296.38593985,301.926315789,297.7,32.4,81.0128571429,13.4,17.8244360902,-0.348571428572,650.671428572,2.01428571428,32.776,23.9,19.55
1993,10,40,0,23.0,0,4.20179817522,0.00742463332014,-0.090206664,0.11681667,0.1292833,299.586071428,299.615714286,296.38368421,301.889473684,297.74,39.02,81.0128571429,13.4,17.8201503759,-0.348571428572,651.2,2.01428571428,32.776,23.9,19.55
