year,month,weekofyear,epidemic,total_cases,epidemic_duration,bc_total_cases,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm
2003,5,21,0,1.0,0,9.99996186681e-06,0.640682,-0.024417875,-0.0876943,-0.05568713,2.628571428,-1.6471428571,1.848571428,305.28,-1.4,-147.6,95.9235714286,33.0,1.8842857143,-4.38571428574,5.8,-1.6,-0.6,-0.04,177.2
2003,5,22,0,1.0,0,9.99996186681e-06,0.7876821,-0.015254775,-0.0876943,-0.04278281,2.628571428,-1.6471428571,1.848571428,305.28,-1.4,-147.6,95.9235714286,36.905,1.8842857143,-4.38571428574,5.8,-1.6,-0.6,-0.04,177.2
2003,6,23,0,2.0,0,0.753425355506,0.5433511,-0.024417875,-0.0876943,-0.04278281,2.628571428,-1.6471428571,1.848571428,305.2,-1.4,-147.6,96.02,36.905,1.8842857143,-4.38571428574,5.8,-1.6,-0.62,0.0,177.2
2003,6,24,0,3.0,0,1.25514274387,0.4087558,-0.01649645,-0.0876943,-0.05568713,2.628571428,-1.6471428571,1.848571428,305.18,-1.4,-147.6,96.0935714285,36.905,1.8842857143,-4.38571428574,5.8,-1.6,-0.62,0.0,177.2
2003,6,25,0,4.0,0,1.64156082859,0.3903559,-0.01649645,-0.08193428,-0.05568713,2.628571428,-1.6471428571,1.848571428,305.14,-1.4,-147.6,96.0935714285,36.905,1.8842857143,-4.38571428574,5.8,-1.6,-0.62,0.0,177.2
2003,6,26,1,6.0,1,2.23299089276,0.3375416,-0.01649645,-0.0876943,-0.05568713,2.628571428,-1.6471428571,2.395714286,304.9,-1.35,-147.6,96.0935714285,37.45,2.1157142857,-4.38571428574,5.8,-1.6,-0.62,0.0,177.2
2003,7,27,0,2.0,0,0.753425355506,0.4912797,-0.0150554,-0.0876943,-0.04216568,2.628571428,-1.6471428571,2.395714286,304.9,-1.35,-147.6,96.0935714285,40.2325,2.1157142857,-4.38571428574,5.8,-1.6,-0.62,0.0,177.2
2003,7,28,0,2.0,0,0.753425355506,0.4337882,-0.0328155,-0.0876943,-0.05174711,2.628571428,-1.6471428571,2.395714286,304.9,-1.35,-147.6,96.0935714285,40.2325,2.1157142857,-4.38571428574,5.8,-1.6,-0.6,0.0,177.2
2003,7,29,1,5.0,1,1.95999621746,0.5218596,-0.0328155,-0.08501428,-0.05174711,2.628571428,-1.6471428571,2.395714286,304.9,-1.35,-147.6,96.0935714285,40.2325,2.1157142857,-4.38571428574,5.1083333333,-1.6,-0.6,0.0,177.2
2003,7,30,0,1.0,0,9.99996186681e-06,0.4037739,-0.0531488,-0.08501428,-0.05925143,2.628571428,-1.6471428571,2.395714286,304.9,-1.35,-147.6,96.0935714285,40.2325,2.1157142857,-4.38571428574,6.0333333333,-1.6,-0.62,0.0,177.2
2003,7,31,0,1.0,0,9.99996186681e-06,0.3733834,-0.079078625,-0.10086858,-0.06053138,2.628571428,-1.6471428571,2.395714286,304.9,-1.35,-147.6,96.0935714285,39.9925,2.1157142857,-4.38571428574,6.0333333333,-1.275,-0.62,0.0,177.2
2003,8,32,0,0.0,0,-3.93938135327,0.3620238,-0.101010725,-0.10086858,-0.06758285,2.628571428,-1.6471428571,2.395714286,304.9,-1.35,-147.6,96.0935714285,47.8625,2.1157142857,-4.38571428574,6.0333333333,-1.195,-0.62,0.0,177.2
2003,8,33,0,0.0,0,-3.93938135327,0.2443524,-0.104017825,-0.08501428,-0.08863432,2.628571428,-1.6471428571,2.44,304.9,-1.25,-147.6,96.0935714285,47.8625,2.1471428572,-4.38571428574,6.0333333333,-1.195,-0.6,0.0,177.2
2003,8,34,0,0.0,0,-3.93938135327,0.3894274,-0.104017825,-0.08501428,-0.08863432,2.628571428,-1.6042857139,2.44,304.9,-1.15,-147.6,96.0935714285,43.96,2.1471428572,-4.38571428574,6.0333333333,-1.195,-0.6,0.0,177.2
2003,8,35,0,0.0,0,-3.93938135327,0.2833502,-0.101010725,-0.09770858,-0.06758285,2.628571428,-1.6042857139,2.44,304.9,-1.15,-147.6,96.0935714285,43.96,2.1471428572,-4.38571428574,3.6,-1.15,-0.6,0.0,177.2
2003,9,36,0,2.0,0,0.753425355506,0.4606216,-0.101010725,-0.09770858,-0.06214709,2.628571428,-1.6042857139,2.44,304.9,-1.25,-147.6,96.0935714285,43.96,2.1471428572,-4.38571428574,3.6,-1.15,-0.51,0.0,177.2
2003,9,37,0,0.0,0,-3.93938135327,0.3788287,-0.101010725,-0.09770858,-0.06214709,2.628571428,-1.6042857139,2.44,304.9,-1.25,-147.6,96.0935714285,38.6925,2.1471428572,-4.38571428574,3.6,-0.57,-0.51,0.0,177.2
2003,9,38,0,3.0,0,1.25514274387,0.3603001,-0.101010725,-0.09040856,-0.06214709,2.628571428,-1.6042857139,2.44,304.9,-1.35,-147.6,96.0935714285,43.055,2.1471428572,-5.2714285715,3.6,-0.7,-0.51,0.0,177.2
2003,9,39,0,0.0,0,-3.93938135327,0.2588025,-0.101010725,-0.09040856,-0.06214709,2.628571428,-1.6042857139,2.44,304.9,-1.35,-147.6,96.0935714285,45.145,2.1471428572,-5.2714285715,3.6,-0.7,-0.6,0.0,177.2
2003,10,40,0,0.0,0,-3.93938135327,0.2680167,-0.101010725,-0.10150568,-0.06214709,2.628571428,-1.6042857139,2.44,304.9,-1.35,-147.6,96.0935714285,43.055,2.1471428572,-5.2714285715,3.6,-0.7,-0.6,0.0,177.2
2003,10,41,0,0.0,0,-3.93938135327,-0.0457333,-0.104017825,-0.10150568,-0.06214709,2.628571428,-1.6042857139,2.44,305.14,-1.35,-147.6,96.0935714285,43.055,2.1471428572,-5.2714285715,3.6,-0.9666666667,-0.6,0.0,177.2
2003,10,42,0,2.0,0,0.753425355506,0.0336811,-0.104017825,-0.10150568,-0.05267997,2.628571428,-1.4307142857,2.44,305.14,-1.25,-147.6,96.0935714285,43.055,2.1471428572,-5.2714285715,3.6,-0.9666666667,-0.6,0.0,177.2
2003,10,43,0,2.0,0,0.753425355506,0.2161382,-0.094525,-0.10150568,-0.03270141,2.628571428,-1.4278571428,2.44,305.14,-1.25,-147.6,96.0935714285,43.055,2.1471428572,-5.2714285715,3.6,-0.9666666667,-0.6,0.0,177.2
2003,10,44,0,3.0,0,1.25514274387,0.1050811,-0.102171425,-0.10896,-0.03270141,2.628571428,-1.4278571428,2.44,305.14,-1.35,-147.6,96.0935714285,43.055,2.1471428572,-5.2714285715,3.6,-0.9666666667,-0.6,0.0,177.2
2003,11,45,0,3.0,0,1.25514274387,0.2652763,-0.08752855,-0.10896,-0.00731758,2.628571428,-1.4278571428,2.44,305.14,-1.4,-147.6,96.0664285715,43.055,2.1471428572,-5.2714285715,3.6,-1.15,-0.62,0.0,177.2
2003,11,46,0,3.0,0,1.25514274387,0.2437001,-0.08752855,-0.12478572,-0.00731758,2.628571428,-1.4278571428,2.44,305.14,-1.5,-147.6,95.9235714286,43.055,2.1471428572,-5.2714285715,3.6,-1.15,-0.62,-0.04,177.2
2003,11,47,0,1.0,0,9.99996186681e-06,0.247643,-0.08752855,-0.12478572,0.00179711,2.628571428,-1.4278571428,2.44,305.14,-1.4,-147.6,95.9235714286,45.1475,2.1471428572,-5.2714285715,3.6,-0.9666666667,-0.6,-0.04,205.4
2003,11,48,0,2.0,0,0.753425355506,0.051343,-0.08752855,-0.12478572,0.00179711,2.628571428,-1.2271428566,2.44,305.14,-1.4,-147.6,95.9235714286,45.1475,2.1471428572,-5.2714285715,3.6,-0.7,-0.62,-0.14,205.4
2003,12,49,0,3.0,0,1.25514274387,0.1866345,-0.0515893,-0.12478572,0.00179711,2.628571428,-1.2271428566,2.44,305.14,-1.4,-147.6,95.9235714286,45.1475,2.1471428572,-5.2714285715,3.6,-0.7,-0.62,-0.14,205.4
2003,12,50,0,6.0,0,2.23299089276,0.191706,-0.0081143,-0.12478572,0.00848757,2.628571428,-1.1978571426,2.44,305.14,-1.4,-147.6,95.9235714286,45.1475,2.1471428572,-5.2714285715,3.6,-0.7,-0.62,-0.04,205.4
2003,12,51,0,5.0,0,1.95999621746,0.0668298,-0.0081143,-0.12478572,-0.00680617,2.628571428,-1.1978571426,2.44,305.14,-1.4,-147.6,95.9235714286,45.1475,2.1471428572,-5.2714285715,2.2333333333,-0.9666666667,-0.62,-0.14,205.4
2003,12,52,0,1.0,0,9.99996186681e-06,0.4117362,-0.0081143,-0.12478572,0.00848757,2.628571428,-1.1978571426,2.44,304.9,-1.4,-147.6,96.0664285715,45.1475,2.1471428572,-5.2714285715,2.0,-0.9666666667,-0.62,-0.04,205.4
2004,1,1,0,4.0,0,1.64156082859,0.3506386,-0.0081143,-0.10896,0.00848757,2.628571428,-1.1978571426,2.44,304.82,-1.35,-101.57,96.1557142857,45.1475,2.1471428572,-7.91428571429,2.05,-0.9666666667,-0.62,-0.04,205.4
2004,1,2,0,5.0,0,1.95999621746,0.2417014,-0.053419675,-0.10896,-0.05000289,2.628571428,-1.1978571426,2.44,304.42,-1.35,-101.57,96.1557142857,45.1475,2.1471428572,-7.91428571429,2.4,-0.93333333333,-0.6,-0.04,205.4
2004,1,3,0,8.0,0,2.68850463997,0.1867435,-0.053419675,-0.10896,-0.05000289,2.628571428,-1.0335714286,2.44,304.42,-1.25,-101.57,96.1557142857,43.055,2.1471428572,-7.91428571429,2.4,-0.93333333333,-0.51,0.0,205.4
2004,1,4,0,5.0,0,1.95999621746,0.3373293,-0.0081143,-0.10150568,0.00848757,2.287142857,-1.0335714286,2.44,304.42,-1.15,-101.57,96.1557142857,40.08,2.1471428572,-7.91428571429,2.4,-0.93333333333,-0.51,0.0,205.4
2004,1,5,0,2.0,0,0.753425355506,0.2916293,-0.0081143,-0.10150568,0.00848757,2.287142857,-0.8785714288,2.44,304.82,-1.15,-101.57,96.1557142857,40.08,2.1471428572,-7.91428571429,2.4,-0.93333333333,-0.51,0.0,205.4
2004,2,6,0,3.0,0,1.25514274387,0.3080365,-0.0081143,-0.10150568,-0.02676289,2.684285714,-0.8785714288,2.44,304.82,-1.0,-161.6,96.1557142857,40.08,2.1471428572,-7.91428571429,4.1,-0.93333333333,-0.41,-0.08,205.4
2004,2,7,0,3.0,0,1.25514274387,0.2359937,-0.0003535775,-0.10150568,-0.02215285,2.684285714,-1.1942857138,2.44,304.82,-0.85,-161.6,96.1557142857,40.08,2.1471428572,-7.91428571429,4.1,-0.9666666667,-0.51,0.0,205.4
2004,2,8,0,1.0,0,9.99996186681e-06,0.1831628,0.0268643075,-0.10545996,-0.02215285,2.684285714,-1.1942857138,2.44,304.82,-0.85,-161.6,96.1557142857,26.71,2.1471428572,-7.91428571429,4.1,-1.25,-0.51,-0.08,205.4
2004,2,9,0,6.0,0,2.23299089276,0.2232342,0.0268643075,-0.10545996,-0.02215285,2.684285714,-1.1942857138,2.44,304.82,-0.85,-161.6,96.1557142857,22.285,2.1471428572,-7.91428571429,4.5333333333,-1.25,-0.6,-0.08,205.4
2004,3,10,0,4.0,0,1.64156082859,0.4652984,0.0268643075,-0.10545996,-0.02513146,2.684285714,-1.1942857138,2.44,304.82,-0.85,-161.6,96.1342857143,22.285,2.1471428572,-7.91428571429,4.5333333333,-0.93333333333,-0.51,-0.08,205.4
2004,3,11,0,1.0,0,9.99996186681e-06,0.4964245,0.0210161075,-0.10545996,0.01140711,2.684285714,-1.7621428567,2.44,304.48,-0.85,-161.6,96.1814285715,24.995,2.1471428572,-7.91428571429,4.5333333333,-0.93333333333,-0.6,0.0,205.4
2004,3,12,0,2.0,0,0.753425355506,0.421053,0.0210161075,-0.10545996,0.01140711,2.684285714,-1.7621428567,2.44,304.48,-0.85,-286.87,96.1814285715,29.6825,2.1471428572,-7.91428571429,4.5333333333,-1.25,-0.51,-0.08,205.4
2004,3,13,0,3.0,0,1.25514274387,0.7743791,0.0210161075,-0.12597714,0.01948004,2.684285714,-1.7728571425,2.44,304.34,-0.75,-286.87,96.2307142858,29.6825,2.1471428572,-7.91428571429,4.75,-1.25,-0.51,-0.08,205.4
2004,4,14,0,1.0,0,9.99996186681e-06,0.5746649,0.0210161075,-0.12597714,0.01948004,2.684285714,-1.7728571425,2.44,304.34,-0.75,-286.87,96.2307142858,27.065,2.1471428572,-7.91428571429,4.75,-0.93333333333,-0.51,-0.08,205.4
2004,4,15,0,8.0,0,2.68850463997,0.6477839,0.0210161075,-0.12597714,0.01948004,2.684285714,-1.7728571425,2.44,304.34,-0.65,-286.87,96.2635714286,23.5275,2.1471428572,-7.91428571429,4.75,-0.93333333333,-0.51,-0.08,205.4
2004,4,16,0,4.0,0,1.64156082859,0.6121124,0.0040535725,-0.12597714,0.01140711,2.684285714,-1.7728571425,2.44,304.34,-0.65,-286.87,96.2635714286,23.5275,2.1471428572,-7.91428571429,4.75,-0.93333333333,-0.51,-0.28,205.4
2004,4,17,0,6.0,0,2.23299089276,0.6989838,0.0040535725,-0.10894854,-0.02418142,2.684285714,-1.7728571425,2.44,304.08,-0.65,-286.87,96.2307142858,27.065,2.1471428572,-7.91428571429,4.75,-0.93333333333,-0.51,-0.28,205.4
2004,4,18,0,7.0,0,2.47320159055,0.4432238,-0.034484275,-0.10894854,-0.00322146,2.684285714,-1.315714286,2.44,304.08,-0.65,-286.87,96.2635714286,27.065,2.1471428572,-7.91428571429,4.75,-1.25,-0.51,-0.08,205.4
2004,5,19,0,5.0,0,1.95999621746,0.3107619,-0.0391021,-0.09196,-0.02008098,2.684285714,-1.315714286,2.44,304.32,-0.55,-286.87,96.2307142858,27.065,2.1471428572,-7.91428571429,4.75,-1.25,-0.51,-0.28,205.4
2004,5,20,1,8.0,2,2.68850463997,0.2985619,-0.0420343,-0.09196,-0.03425998,2.684285714,-1.7728571425,2.44,304.0,-0.45,-286.87,96.2307142858,27.065,2.1471428572,-7.91428571429,4.75,-1.4,-0.41,-0.4,205.4
2004,5,21,1,6.0,2,2.23299089276,0.1690937,-0.0420343,-0.09196,-0.03425998,2.684285714,-1.7728571425,2.44,304.32,-0.45,-286.87,96.2307142858,29.6825,2.1471428572,-7.91428571429,4.75,-1.4,-0.41,-0.4,205.4
